263 -65 78
264 -64 78
269 -65 78
270 -64 78
271 -64 78
272 -65 78
277 -64 78
278 -64 78
279 -65 78
280 -64 78
285 -65 78
286 -62 26
287 -62 26
288 -62 26
289 -62 26
294 -65 78
295 -65 78
296 -65 78
297 -65 78
302 -65 78
303 -65 78
304 -65 78
305 -65 78
306 -70 78
308 -70 78
310 -68 78
312 -68 78
314 -69 104
316 -70 104
322 -69 104
323 -69 104
324 -70 104
325 -69 104
326 -70 117
328 -69 104
329 -70 104
335 -70 104
336 -69 104
337 -69 104
342 -69 104
343 -69 104
344 -69 104
345 -69 104
350 -69 104
351 -69 104
354 -70 78
355 -70 78
356 -70 78
357 -69 78
362 -70 117
363 -70 117
364 -69 104
367 -69 104
369 -69 104
370 -69 104
371 -69 104
373 -69 104
378 -67 52
379 -67 52
380 -69 104
381 -68 104
382 -66 104
384 -65 52
386 -66 52
388 -65 52
390 -63 52
392 -62 52
394 -66 52
396 -67 52
398 -67 52
404 -66 52
405 -66 52
406 -66 52
407 -66 52
412 -68 78
413 -68 78
414 -68 78
415 -68 78
420 -67 78
421 -67 78
422 -68 78
423 -68 78
428 -68 78
429 -68 78
430 -68 78
431 -68 78
436 -68 78
437 -67 78
438 -68 78
439 -67 78
444 -67 78
445 -67 78
446 -67 78
447 -67 78
448 -68 78
453 -68 78
454 -67 78
455 -67 78
456 -67 78
461 -67 78
462 -68 78
463 -68 78
464 -67 78
465 -69 78
467 -67 78
469 -70 1
470 -65 78
473 -66 78
475 -67 78
481 -67 104
482 -67 104
485 -68 78
486 -68 78
487 -68 78
488 -69 78
493 -69 78
494 -68 78
495 -68 78
496 -68 78
501 -69 78
502 -68 78
503 -68 78
504 -68 78
509 -68 78
510 -68 78
513 -68 78
514 -68 78
515 -68 78
516 -68 78
521 -68 78
522 -68 78
523 -68 78
526 -68 104
529 -67 104
530 -67 104
533 -68 78
534 -68 78
535 -68 78
536 -68 78
539 -68 78
540 -68 78
541 -64 26
543 -67 78
549 -65 78
550 -65 78
551 -65 78
552 -65 78
557 -66 78
558 -66 78
559 -66 78
560 -66 78
565 -65 78
566 -65 78
567 -65 78
568 -65 78
573 -65 78
574 -65 78
575 -65 78
576 -65 78
581 -65 78
582 -65 78
583 -65 78
584 -65 78
587 -65 78
590 -66 78
593 -65 78
594 -65 78
595 -66 78
596 -66 78
601 -65 78
602 -65 78
604 -63 52
605 -63 52
606 -66 78
608 -65 78
609 -66 78
611 -66 78
613 -66 78
615 -67 78
617 -61 1
618 -65 52
620 -65 52
623 -64 1
624 -64 52
630 -65 52
631 -65 52
632 -65 52
633 -65 52
634 -65 52
640 -66 52
641 -66 52
642 -66 52
643 -65 52
648 -66 52
649 -67 52
650 -66 52
651 -66 52
656 -66 52
657 -66 52
658 -66 52
659 -66 52
664 -65 52
665 -66 52
666 -66 52
667 -66 52
672 -65 52
673 -66 52
674 -66 52
675 -66 52
680 -65 52
681 -66 52
682 -66 52
683 -66 52
688 -66 52
689 -66 52
690 -66 52
691 -66 52
692 -64 52
694 -64 39
696 -65 52
698 -68 52
700 -63 52
702 -63 52
704 -63 52
706 -66 52
712 -57 1
713 -66 78
714 -66 78
715 -67 78
716 -66 78
721 -66 78
722 -64 52
723 -65 52
724 -65 52
729 -64 52
730 -65 52
731 -64 52
732 -64 52
737 -64 52
738 -64 52
739 -64 52
740 -64 52
745 -64 52
746 -65 52
749 -64 39
750 -64 39
753 -65 52
754 -65 52
755 -65 52
758 -65 52
759 -65 52
760 -65 52
765 -65 52
766 -65 52
767 -65 52
770 -64 52
771 -65 52
772 -65 52
773 -65 58.5
775 -63 52
777 -71 1
779 -64 52
781 -65 52
783 -66 52
784 -66 52
786 -67 52
788 -64 52
790 -67 52
793 -65 52
797 -66 58.5
798 -65 52
799 -65 52
804 -65 52
805 -66 52
806 -65 52
807 -65 52
812 -66 78
813 -66 78
814 -66 78
815 -66 78
820 -64 52
821 -65 52
822 -67 52
823 -66 52
828 -65 52
829 -66 52
830 -66 52
831 -66 52
836 -66 52
837 -66 52
838 -66 52
839 -66 52
844 -66 52
845 -67 58.5
846 -66 52
847 -66 52
852 -66 52
853 -67 52
854 -67 52
855 -67 52
856 -68 78
858 -67 78
864 -67 78
865 -66 104
866 -66 104
867 -67 78
872 -67 78
873 -67 78
874 -67 78
875 -67 78
880 -67 78
881 -67 78
882 -67 78
883 -67 78
888 -67 78
889 -67 78
890 -67 78
891 -67 78
896 -67 78
897 -67 78
898 -67 78
899 -67 78
904 -67 78
905 -65 52
906 -65 52
907 -65 52
912 -67 78
913 -67 78
914 -67 78
915 -67 78
920 -67 78
921 -67 78
922 -67 78
923 -67 78
924 -67 78
926 -76 1
927 -63 39
929 -60 1
930 -66 52
932 -66 52
934 -69 52
936 -66 52
938 -66 52
940 -67 52
946 -67 52
947 -68 58.5
948 -68 58.5
949 -67 58.5
950 -67 58.5
951 -68 58.5
952 -68 58.5
953 -68 58.5
962 -68 78
963 -68 58.5
964 -68 58.5
965 -68 58.5
970 -68 58.5
971 -68 58.5
972 -68 58.5
973 -68 58.5
978 -68 58.5
979 -67 78
980 -67 78
981 -67 78
982 -67 78
987 -67 78
988 -68 78
989 -67 78
990 -68 78
995 -67 78
996 -67 78
997 -68 78
1000 -68 78
1003 -66 52
1004 -66 52
1005 -66 52
1006 -66 52
1007 -67 52
1009 -73 1
1010 -66 52
1012 -58 1
1013 -66 52
1015 -66 52
1017 -65 52
1019 -66 58.5
1021 -60 1
1022 -71 1
1023 -57 1
1024 -68 52
1026 -68 1
1027 -66 52
1034 -66 52
1035 -65 52
1036 -67 58.5
1037 -67 58.5
1042 -66 52
1043 -66 52
1044 -66 52
1045 -66 52
1050 -66 52
1051 -66 52
1052 -66 52
1053 -66 52
1058 -66 52
1059 -66 52
1060 -66 52
1061 -66 52
1066 -66 52
1067 -66 52
1068 -66 52
1069 -66 52
1074 -66 52
1075 -67 58.5
1076 -67 58.5
1077 -67 58.5
1078 -66 52
1079 -66 52
1080 -66 52
1085 -66 52
1086 -66 52
1087 -66 52
1088 -66 52
1089 -66 52
1094 -66 52
1095 -66 52
1096 -66 52
1097 -66 52
1099 -67 58.5
1101 -68 52
1103 -68 52
1105 -67 52
1107 -67 52
1109 -65 52
1111 -66 52
1113 -66 52
1119 -64 52
1120 -65 58.5
1123 -65 58.5
1124 -66 58.5
1127 -65 58.5
1128 -65 52
1129 -65 52
1130 -65 52
1135 -65 52
1136 -65 52
1137 -65 52
1138 -65 52
1143 -65 52
1144 -65 52
1145 -65 52
1146 -65 52
1151 -64 39
1152 -64 39
1153 -64 39
1154 -64 39
1159 -66 39
1160 -65 39
1161 -66 39
1162 -66 39
1167 -66 39
1168 -66 52
1169 -66 52
1170 -66 52
1175 -66 52
1176 -66 52
1177 -66 52
1178 -65 52
1179 -66 52
1181 -70 52
1183 -70 52
1185 -66 52
1187 -69 58.5
1190 -60 1
1191 -65 52
1193 -63 52
1199 -62 52
1200 -63 52
1201 -63 52
1202 -63 52
1207 -64 58.5
1208 -63 52
1209 -63 52
1210 -63 52
1215 -63 78
1216 -63 78
1217 -63 78
1218 -63 78
1220 -63 78
1221 -63 78
1227 -63 78
1228 -62 52
1231 -62 52
1232 -62 52
1235 -63 52
1236 -63 52
1237 -62 52
1240 -62 52
1243 -62 52
1244 -62 52
1245 -62 52
1246 -62 52
1251 -63 58.5
1252 -62 52
1253 -62 52
1254 -63 78
1257 -63 78
1258 -63 78
1259 -63 78
1261 -63 78
1263 -63 78
1264 -64 78
1266 -65 78
1268 -66 78
1270 -70 1
1272 -67 39
1274 -69 78
1276 -64 13
1278 -64 39
1284 -69 58.5
1285 -69 58.5
1286 -69 58.5
1287 -69 58.5
1288 -70 58.5
1293 -69 58.5
1294 -69 58.5
1295 -68 58.5
1296 -68 58.5
1301 -69 58.5
1302 -69 65
1303 -69 65
1304 -69 65
1309 -69 58.5
1310 -69 58.5
1311 -69 58.5
1312 -69 58.5
1317 -69 58.5
1318 -69 58.5
1319 -69 58.5
1320 -69 58.5
1323 -68 58.5
1326 -69 58.5
1329 -69 58.5
1330 -69 58.5
1331 -68 58.5
1332 -68 58.5
1333 -68 58.5
1338 -69 58.5
1339 -69 58.5
1340 -69 58.5
1341 -68 58.5
1344 -69 58.5
1345 -69 65
1346 -67 58.5
1348 -66 58.5
1350 -66 58.5
1352 -67 58.5
1354 -68 65
1356 -67 58.5
1358 -67 58.5
1360 -68 58.5
1366 -67 58.5
1367 -67 65
1370 -67 72.2222
1371 -67 72.2222
1372 -67 72.2222
1375 -66 72.2222
1376 -66 78
1377 -67 78
1378 -66 78
1383 -66 78
1386 -67 78
1387 -66 78
1388 -66 78
1389 -66 78
1394 -66 78
1395 -66 78
1396 -66 78
1397 -66 78
1402 -65 52
1403 -65 52
1404 -65 52
1405 -65 52
1410 -67 72.2222
1411 -67 72.2222
1412 -67 72.2222
1413 -67 72.2222
1418 -67 72.2222
1419 -67 72.2222
1420 -67 72.2222
1421 -67 72.2222
1424 -67 72.2222
1425 -67 72.2222
1426 -67 58.5
1428 -65 58.5
1430 -65 58.5
1432 -64 58.5
1434 -64 58.5
1436 -65 58.5
1438 -65 58.5
1444 -66 58.5
1445 -66 65
1446 -66 58.5
1449 -65 58.5
1452 -66 58.5
1453 -66 58.5
1454 -65 78
1457 -65 78
1460 -65 78
1461 -65 78
1464 -65 78
1465 -65 78
1466 -65 78
1469 -65 104
1472 -65 104
1473 -65 104
1474 -65 104
1475 -65 104
1480 -65 104
1481 -65 104
1482 -65 104
1485 -65 104
1488 -66 104
1489 -65 104
1490 -65 104
1493 -66 78
1494 -66 78
1495 -66 78
1498 -66 78
1499 -66 78
1502 -66 78
1503 -66 78
1504 -67 78
1506 -65 104
1508 -65 78
1510 -69 78
1512 -59 1
1513 -65 78
1515 -68 1
1516 -65 52
1519 -66 58.5
1521 -67 58.5
1523 -66 58.5
1529 -68 58.5
1530 -67 58.5
1533 -68 58.5
1534 -68 58.5
1535 -68 58.5
1536 -68 58.5
1541 -68 65
1542 -68 58.5
1543 -67 58.5
1546 -68 58.5
1547 -68 58.5
1548 -68 58.5
1553 -68 58.5
1554 -68 58.5
1555 -68 58.5
1556 -68 58.5
1561 -68 58.5
1562 -68 58.5
1563 -68 58.5
1564 -68 58.5
1569 -68 58.5
1570 -68 58.5
1571 -68 58.5
1572 -68 58.5
1577 -68 58.5
1578 -68 58.5
1579 -68 58.5
1580 -68 58.5
1585 -68 58.5
1586 -68 58.5
1587 -68 58.5
1588 -68 58.5
1589 -67 65
1591 -65 58.5
1597 -65 65
1598 -66 72.2222
1599 -66 72.2222
1602 -66 72.2222
1603 -66 72.2222
1606 -65 78
1609 -66 72.2222
1610 -66 72.2222
1611 -66 72.2222
1614 -66 72.2222
1617 -66 72.2222
1618 -66 72.2222
1621 -66 72.2222
1622 -66 72.2222
1623 -66 72.2222
1624 -66 72.2222
1629 -66 72.2222
1630 -66 72.2222
1631 -67 72.2222
1632 -67 72.2222
1637 -67 72.2222
1638 -67 72.2222
1639 -66 72.2222
1640 -67 72.2222
1645 -66 78
1646 -66 78
1647 -66 78
1648 -66 78
1653 -64 52
1654 -64 52
1655 -64 52
1656 -64 52
1657 -67 72.2222
1659 -65 72.2222
1661 -68 72.2222
1663 -64 72.2222
1665 -64 72.2222
1667 -63 78
1669 -63 72.2222
1671 -59 1
1676 -63 72.2222
1677 -63 72.2222
1678 -63 72.2222
1679 -63 72.2222
1684 -58 1
1685 -64 72.2222
1686 -63 72.2222
1689 -63 72.2222
1690 -63 72.2222
1691 -63 72.2222
1694 -64 72.2222
1695 -63 72.2222
1696 -63 72.2222
1701 -63 72.2222
1702 -63 72.2222
1703 -63 72.2222
1704 -64 72.2222
1709 -63 72.2222
1710 -63 72.2222
1711 -63 72.2222
1712 -63 72.2222
1717 -63 72.2222
1718 -63 72.2222
1719 -63 72.2222
1720 -63 72.2222
1725 -63 72.2222
1726 -63 58.5
1727 -63 58.5
1728 -63 58.5
1733 -62 78
1734 -62 78
1735 -62 78
1736 -62 78
1737 -62 78
1739 -66 78
1741 -65 78
1743 -67 1
1744 -63 52
1746 -60 1
1747 -64 52
1753 -63 52
1754 -62 52
1755 -62 52
1756 -62 52
1761 -63 52
1762 -63 52
1763 -64 58.5
1766 -63 52
1769 -63 52
1770 -63 52
1773 -63 52
1774 -63 52
1775 -63 52
1778 -63 52
1779 -63 52
1780 -63 52
1783 -63 52
1786 -63 52
1787 -63 52
1788 -62 52
1789 -63 52
1790 -63 52
1795 -63 52
1796 -62 52
1797 -63 52
1800 -63 52
1803 -63 52
1804 -64 58.5
1807 -63 52
1808 -63 52
1809 -63 52
1812 -63 52
1813 -63 52
1814 -63 52
1815 -63 52
1816 -63 52
1818 -62 52
1820 -64 58.5
1823 -66 1
1824 -63 52
1826 -63 52
1828 -60 1
1829 -64 52
1831 -59 1
1833 -64 52
1839 -61 26
1840 -61 26
1841 -61 26
1842 -61 26
1847 -63 78
1848 -64 78
1849 -64 78
1852 -62 52
1853 -62 52
1854 -62 52
1859 -62 52
1860 -62 52
1861 -62 52
1862 -62 52
1867 -62 52
1868 -64 78
1869 -64 78
1870 -64 78
1875 -64 78
1876 -64 78
1877 -64 78
1878 -64 78
1883 -64 78
1884 -64 78
1885 -64 78
1886 -64 78
1891 -64 78
1892 -64 78
1893 -64 78
1894 -64 78
1897 -62 52
1898 -62 52
1899 -64 78
1901 -64 78
1903 -65 78
1905 -65 78
1911 -66 78
1912 -66 78
1913 -66 78
1914 -66 78
1919 -64 52
1920 -64 52
1921 -64 52
1922 -64 52
1927 -64 52
1928 -64 52
1929 -64 52
1930 -64 52
1935 -64 52
1936 -65 52
1937 -64 52
1938 -64 52
1939 -65 52
1941 -65 52
1943 -65 39
1948 -67 78
1949 -67 78
1950 -67 78
1951 -67 78
1956 -67 78
1957 -67 78
1958 -67 78
1960 -65 52
1962 -66 52
1965 -66 52
1966 -66 39
1967 -67 78
1968 -67 78
1969 -67 78
1971 -65 52
1975 -67 52
1978 -66 39
1979 -66 39
1980 -67 39
1981 -67 39
1982 -67 39
1983 -68 39
1988 -68 39
1989 -68 39
1990 -68 39
1991 -68 39
1996 -68 39
1997 -67 52
1998 -67 52
1999 -67 52
2004 -67 52
2005 -67 52
2006 -67 52
2009 -67 52
2010 -67 52
2011 -67 52
2012 -67 52
2014 -66 52
2016 -64 39
2017 -64 39
2018 -64 39
2020 -65 39
2022 -64 39
2024 -64 39
2026 -62 39
2028 -67 39
2030 -65 26
2031 -63 13
2033 -63 13
2038 -64 52
2039 -64 52
2040 -64 52
2041 -64 52
2042 -64 52
2047 -65 52
2048 -65 52
2049 -65 52
2050 -65 52
2055 -66 58.5
2056 -66 58.5
2057 -66 58.5
2058 -66 58.5
2061 -66 58.5
2062 -66 78
2067 -66 78
2068 -66 78
2069 -66 78
2070 -66 78
2075 -65 52
2076 -65 52
2077 -65 52
2078 -68 58.5
2083 -65 52
2084 -67 52
2085 -67 52
2086 -67 52
2087 -66 52
2088 -67 52
2093 -67 52
2094 -67 52
2095 -67 52
2096 -67 52
2099 -69 58.5
2100 -67 52
2101 -67 52
2103 -66 52
2105 -65 52
2107 -66 58.5
2109 -66 52
2111 -66 52
2113 -64 52
2115 -64 52
2117 -60 1
2123 -61 52
2124 -61 52
2125 -61 52
2126 -61 52
2131 -61 52
2132 -61 52
2133 -61 52
2134 -61 52
2135 -61 52
2140 -62 58.5
2141 -61 52
2142 -61 52
2143 -61 52
2148 -62 78
2149 -62 78
2150 -62 78
2151 -62 78
2156 -63 78
2157 -63 78
2158 -63 78
2159 -63 78
2164 -63 78
2165 -63 78
2166 -63 78
2167 -63 78
2172 -63 78
2173 -63 78
2174 -63 78
2177 -63 78
2178 -63 78
2179 -63 78
2182 -63 78
2183 -63 78
2184 -65 78
2186 -69 78
2188 -75 78
2190 -63 39
2196 -66 78
2197 -67 78
2198 -66 78
2199 -67 78
2204 -66 78
2205 -66 78
2206 -66 78
2207 -66 78
2208 -66 78
2213 -67 78
2214 -67 78
2215 -67 78
2216 -67 78
2217 -67 78
2222 -67 78
2223 -67 78
2224 -67 78
2225 -67 78
2230 -66 78
2231 -67 78
2232 -66 78
2235 -66 78
2238 -67 78
2239 -67 78
2240 -67 78
2241 -67 78
2246 -67 78
2247 -67 78
2248 -68 78
2249 -67 78
2254 -67 78
2255 -67 78
2256 -67 78
2257 -67 78
2258 -65 52
2259 -67 78
2261 -66 78
2267 -65 78
2268 -65 78
2269 -64 52
2270 -64 52
2275 -65 52
2276 -65 52
2277 -65 52
2280 -65 52
2283 -65 52
2284 -66 52
2285 -67 58.5
2288 -65 52
2291 -65 52
2292 -66 52
2293 -66 52
2294 -67 78
2299 -67 78
2300 -67 78
2303 -67 78
2304 -67 78
2307 -66 78
2308 -65 52
2309 -65 52
2310 -65 52
2315 -66 52
2316 -66 52
2317 -66 52
2318 -66 52
2323 -66 52
2324 -66 52
2325 -66 58.5
2326 -67 58.5
2327 -68 58.5
2329 -69 58.5
2331 -67 58.5
2333 -68 65
2339 -68 58.5
2340 -68 58.5
2343 -67 58.5
2344 -65 52
2345 -66 52
2348 -65 52
2351 -65 52
2352 -65 52
2353 -65 52
2356 -65 52
2359 -66 39
2360 -66 39
2361 -65 39
2362 -65 39
2365 -67 78
2366 -68 78
2371 -67 78
2372 -67 78
2373 -67 78
2376 -67 78
2379 -67 78
2380 -67 78
2382 -66 78
2383 -67 78
2384 -67 78
2385 -67 78
2391 -66 78
2392 -66 78
2395 -66 78
2396 -66 78
2397 -66 78
2398 -67 78
2399 -66 78
2400 -67 78
2402 -65 78
2404 -65 52
2406 -65 78
2408 -65 78
2410 -65 78
2412 -64 78
2414 -61 1
2415 -64 78
2417 -65 78
2423 -65 78
2424 -64 104
2425 -64 104
2428 -64 104
2431 -64 104
2432 -64 104
2433 -64 104
2434 -64 104
2439 -64 104
2440 -64 104
2441 -64 104
2442 -64 104
2447 -64 104
2448 -64 104
2449 -64 104
2450 -64 104
2455 -64 104
2456 -64 104
2457 -64 104
2458 -64 104
2463 -65 117
2464 -65 117
2465 -64 104
2466 -64 104
2471 -64 104
2472 -64 104
2475 -64 104
2476 -64 104
2477 -64 104
2478 -64 104
2481 -64 104
2482 -64 104
2483 -65 104
2485 -64 117
2487 -64 104
2489 -61 1
2490 -64 104
2493 -68 1
2494 -60 1
2496 -65 104
2498 -66 104
2500 -67 78
2502 -67 117
2504 -65 117
2506 -74 1
2507 -74 1
2508 -65 117
2514 -64 117
2515 -64 117
2516 -64 117
2519 -64 117
2522 -64 130
2523 -61 52
2524 -61 52
2525 -61 52
2530 -64 130
2531 -64 130
2532 -64 130
2535 -64 117
2536 -64 117
2537 -64 117
2542 -64 117
2543 -64 117
2544 -64 117
2547 -64 117
2550 -64 117
2551 -64 117
2552 -64 117
2553 -64 117
2558 -64 117
2559 -64 117
2562 -64 117
2563 -64 117
2564 -64 117
2567 -64 117
2570 -63 104
2571 -63 104
2572 -63 104
2573 -63 104
2574 -63 104
2576 -62 52
2578 -64 117
2580 -65 117
2582 -65 78
2584 -66 78
2590 -65 78
2591 -65 78
2594 -63 52
2595 -63 52
2596 -63 52
2597 -63 52
2602 -65 58.5
2603 -65 58.5
2606 -66 58.5
2607 -65 52
2608 -65 52
2609 -65 52
2614 -65 52
2615 -65 52
2616 -64 52
2619 -65 52
2622 -64 52
2623 -65 58.5
2624 -65 52
2627 -64 52
2630 -64 52
2631 -65 52
2632 -64 52
2633 -64 52
2638 -64 78
2639 -65 78
2642 -63 52
2643 -63 52
2644 -64 52
2645 -64 52
2648 -64 52
2649 -64 52
2650 -65 52
2652 -63 52
2654 -64 58.5
2656 -62 52
2658 -64 52
2664 -62 52
2665 -62 52
2666 -62 52
2667 -62 52
2668 -63 58.5
2673 -62 52
2674 -63 52
2675 -63 52
2678 -63 78
2681 -63 78
2682 -63 78
2685 -63 78
2686 -63 78
2687 -63 78
2690 -63 78
2691 -63 78
2694 -63 78
2695 -63 78
2698 -63 78
2699 -63 78
2702 -63 78
2703 -63 104
2706 -63 78
2707 -63 78
2708 -63 78
2711 -63 78
2714 -63 78
2715 -63 78
2716 -63 78
2717 -63 78
2720 -63 78
2723 -63 78
2724 -63 78
2725 -63 78
2726 -64 78
2728 -67 78
2732 -64 78
2733 -64 78
2736 -63 78
2737 -63 104
2739 -63 104
2741 -63 104
2744 -64 78
2745 -64 78
2748 -64 78
2749 -64 78
2752 -64 78
2753 -64 78
2756 -64 78
2757 -64 78
2760 -64 78
2761 -64 78
2764 -64 78
2765 -64 78
2766 -64 78
2769 -64 78
2770 -64 78
2773 -64 78
2774 -64 78
2777 -64 78
2778 -64 78
2781 -64 78
2782 -64 78
2783 -64 78
2786 -64 78
2787 -64 78
2790 -64 78
2791 -64 78
2794 -64 78
2795 -64 78
2796 -65 78
2798 -71 78
2804 -72 78
2805 -72 78
2808 -72 78
2809 -72 78
2810 -72 78
2811 -72 78
2816 -72 78
2817 -72 78
2818 -72 78
2821 -72 78
2822 -72 78
2823 -72 78
2827 -72 78
2828 -72 78
2829 -72 78
2832 -72 78
2833 -72 78
2835 -70 52
2840 -70 52
2841 -70 52
2842 -70 52
2843 -70 52
2848 -70 52
2849 -70 52
2850 -71 52
2853 -70 52
2856 -71 52
2857 -72 58.5
2858 -72 58.5
2859 -72 58.5
2862 -72 58.5
2863 -72 58.5
2864 -72 78
2866 -69 1
2868 -62 1
2869 -70 39
2871 -71 58.5
2873 -69 58.5
2875 -73 58.5
2877 -74 58.5
2879 -72 39
2881 -75 58.5
2883 -73 58.5
2885 -71 58.5
2891 -71 52
2892 -71 52
2893 -71 52
2894 -71 52
2899 -71 52
2900 -71 52
2901 -72 39
2902 -72 39
2907 -72 39
2908 -71 39
2909 -72 39
2910 -72 39
2915 -70 39
2916 -70 39
2917 -71 39
2918 -71 39
2923 -71 39
2924 -71 39
2925 -71 39
2926 -70 39
2931 -71 39
2932 -71 39
2933 -71 39
2934 -71 39
2935 -71 39
2940 -71 52
2941 -71 52
2942 -71 52
2943 -71 52
2948 -72 52
2949 -70 52
2950 -71 52
2951 -71 52
2952 -70 52
2954 -76 52
2956 -74 52
2958 -74 52
2964 -72 26
2965 -72 26
2966 -72 26
2967 -73 26
2972 -74 52
2973 -74 52
2974 -74 52
2975 -74 52
2980 -74 52
2981 -74 52
2982 -74 52
2983 -75 52
2988 -74 52
2989 -73 52
2990 -73 52
2991 -73 52
2996 -74 52
2997 -74 52
2998 -74 52
2999 -74 52
3004 -74 52
3005 -74 52
3006 -73 52
3007 -74 52
3009 -70 52
3010 -73 52
3011 -74 52
3012 -73 52
3018 -74 52
3021 -74 39
3022 -74 39
3023 -72 52
3024 -73 52
3025 -72 39
3027 -73 13
3029 -75 39
3031 -73 39
3033 -74 39
3035 -74 39
3037 -75 52
3039 -74 39
3045 -74 26
3046 -75 26
3047 -75 26
3050 -74 26
3051 -75 26
3052 -75 26
3057 -75 26
3058 -76 39
3059 -76 39
3062 -76 39
3063 -74 26
3064 -75 26
3065 -75 26
3066 -75 26
3071 -75 26
3072 -75 26
3073 -75 26
3074 -74 26
3079 -73 26
3080 -73 39
3081 -73 39
3082 -73 39
3087 -75 39
3088 -75 39
3089 -74 39
3090 -74 39
3095 -73 39
3096 -73 39
3097 -74 39
3098 -74 39
3103 -74 39
3104 -75 39
3105 -75 39
3106 -75 39
3107 -71 52
3109 -56 1
3110 -71 39
3112 -73 39
